customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,avg_basket_size,channel_online,discount,purchase,treatment,ITE,ITE_lower,ITE_upper,segment
1783,-1.8859916108294137,-1.8699795399818304,-0.712071666573206,-1.306818803057679,1.7868788692780595,-1.9171885734901024,0.0,0,0,0,-0.013253070134150707,-0.23865642909785456,0.2121502888295531,Not Persuadable
2814,-0.5101588045634277,0.3840146372367641,1.1323550297828793,2.253438009260648,-0.1178330650142557,1.5118968978064324,1.0,5,1,1,0.1433008687849726,-0.0052737587621037585,0.291875496332049,Highly Persuadable
2842,1.1236426528774308,-1.6439692837295596,-1.3268805653585676,-1.1773549189733763,0.7216037382420891,-0.3200802717903465,0.0,0,0,0,0.005122282072106988,-0.2965004274348182,0.3067449915790322,Persuadable
3955,0.0057784977863171,0.4512068755820339,1.1323550297828793,0.324426136404536,0.9559642670700026,-1.123527524054746,1.0,25,1,1,0.14025862064877556,-0.04019586594955571,0.3207131072471068,Highly Persuadable
228,1.983538156793672,0.719975828963113,-0.0972627677878441,-0.0251263506230813,0.2230549769172548,0.0332016503380921,0.0,20,0,1,-0.10318419137692132,-0.27214191718629355,0.06577353443245089,Not Persuadable
4416,-0.8541170061299242,-1.3568751744361345,0.5175461309975176,-0.6336066058193045,-0.3734990964628886,-1.5325908023087276,1.0,10,0,1,-0.02139464015557947,-0.42042006350095285,0.3776307831897938,Not Persuadable
3135,-0.5101588045634277,0.3229307841956098,0.5175461309975176,0.8552280611501776,0.4915043099383194,0.7201930889368845,1.0,15,1,1,-0.003739184842182888,-0.349831582815441,0.3423532131310752,Not Persuadable
4678,0.8656740017025585,1.0803705619059234,1.7471639285682412,0.2726405827708149,-0.9317032651257372,0.5802503884815751,1.0,15,1,1,-0.08766624235016075,-0.27384834318481366,0.0985158584844922,Not Persuadable
3495,1.4676008544439274,0.3351475548038407,-0.0972627677878441,-1.306818803057679,0.1974883737723915,0.1222560960823803,0.0,0,0,0,0.017045789727748024,-0.14313124347646003,0.17722282293195607,Persuadable
4513,1.295621753660679,2.112687678301432,2.3619728273536027,1.3342444322620977,0.9985752723114414,0.9022164615570772,0.0,15,0,1,-0.014620562091119298,-0.3118892629959834,0.2826481388137448,Not Persuadable
241,-0.9401065565215484,0.2923888576750326,-0.0972627677878441,-0.1028046810736631,-1.3237245133469744,-0.0088790218267911,1.0,25,0,1,-0.014217108389153226,-0.16759432781758302,0.1391601110392765,Not Persuadable
732,0.0917680481779412,0.0602702161186461,-0.712071666573206,-1.306818803057679,-0.0283499540072341,0.7260648106343096,0.0,0,1,0,-0.05996055799959173,-0.2461711377262253,0.1262500217270418,Not Persuadable
30,0.4357262497444378,-1.5279099629513664,-0.712071666573206,-0.4911963333265715,0.6917760345730819,-0.3161657906587295,1.0,0,0,0,0.05909406000642784,-0.1455608208001515,0.26374894081300715,Persuadable
107,-0.9401065565215484,0.3351475548038407,-0.0972627677878441,0.4409436320804086,1.126408288035758,-1.8985947881149212,0.0,20,1,1,0.13204932680437662,-0.06825519241064223,0.3323538460193953,Highly Persuadable
4802,0.607705350527686,-0.9415049737562848,1.1323550297828793,0.1172839218696516,0.2358382784896865,-1.6275169697504408,0.0,5,1,1,0.057730518480263296,-0.09926906504188605,0.2147301020024125,Persuadable
3881,-0.5101588045634277,-0.7277114881122446,-0.712071666573206,-1.1514621421565157,0.4062822994554418,1.0617315676704715,1.0,5,0,1,-0.20834766200826524,-0.3764163483833877,-0.04027897563314281,Not Persuadable
1845,-1.370054308479669,-0.9964804414933236,-1.3268805653585676,-1.306818803057679,-0.1093108639659679,0.0576671574106986,1.0,20,0,1,-0.11025591809400344,-0.4761804433187198,0.2556686071307127,Not Persuadable
3472,-0.3381797037801794,-0.6544108644628595,-0.0972627677878441,-1.306818803057679,-1.2768524075813916,-1.1861592221606188,1.0,10,0,1,0.019733606787027073,-0.20360893560359417,0.24307614917764825,Persuadable
2374,1.6395799552271757,-0.0008136369225081,-0.0972627677878441,-1.306818803057679,-0.8592645562152912,-0.2594058142502825,0.0,10,1,1,-0.008610331701958438,-0.2603198000570638,0.2430991366531468,Not Persuadable
4858,-0.682137905346676,0.0602702161186461,-0.712071666573206,0.51862196253099,-1.2938968096779673,-0.4061988566859218,0.0,25,1,1,0.12755775005424982,-0.04875837834926014,0.3038738784577597,Highly Persuadable
1169,-0.4241692541718035,-0.2879077462159335,-0.712071666573206,-0.0769119042568025,-1.2257192012916651,-0.292678903869027,0.0,0,0,0,0.10068118835318002,-0.032828205157218626,0.23419058186357863,Highly Persuadable
2158,-0.8541170061299242,-0.2084987372624328,-1.3268805653585676,0.0525519798275001,-0.2754937844075794,-0.7076139038204344,1.0,0,1,0,0.02916919032842163,-0.11565233310579684,0.17399071376264008,Persuadable
2816,-0.5101588045634277,-1.8699795399818304,-0.712071666573206,-0.2452149535663961,0.6576872303799308,-0.0519383142745784,0.0,0,0,0,0.03478702428296748,-0.14110033784665507,0.21067438641259,Persuadable
799,1.0376531024858069,-0.2084987372624328,1.1323550297828793,-0.0510191274399419,-0.0411332555796658,0.0126506243971025,1.0,15,1,1,0.05446630915026063,-0.09658465522379223,0.20551727352431345,Persuadable
3987,-1.1120856573047966,-1.1675152300085558,-0.712071666573206,1.1788877713609345,0.6619483309040747,-1.0334944580275536,0.0,0,0,0,0.09701695944736756,-0.08985009986853577,0.2838840187632708,Persuadable
66,0.8656740017025585,0.7444093701795746,1.1323550297828793,2.1498669019932053,-0.4416767048491907,0.4667304356646802,0.0,5,1,1,0.0913417971179172,-0.22030614564458545,0.40298973988041986,Persuadable
2700,-0.8541170061299242,0.1580043809844931,-1.3268805653585676,-1.1126229769312248,-0.2797548849317232,-1.4611515216567164,0.0,25,0,1,0.013638704147519417,-0.17111827404465152,0.19839568233969032,Persuadable
1505,-0.2521901533885552,0.0052947483816072,0.5175461309975176,1.1529949945440738,1.1604970922289088,0.2436050111625083,0.0,0,1,0,0.06050418813498915,-0.104668039044372,0.22567641531435031,Persuadable
180,0.2637471489611895,-0.4955928465558582,-1.3268805653585676,0.0137128146022093,0.8068257487249667,-0.4473009085679003,0.0,0,1,0,-0.07850106096473243,-0.21815389601435298,0.061151774084888075,Not Persuadable
1422,-0.2521901533885552,0.4450984902779184,0.5175461309975176,-0.1934293999326751,-0.612120725814946,1.1605722162438026,1.0,0,0,0,0.07624652595656614,-0.061410605075995994,0.21390365698912825,Persuadable
625,0.5217158001360619,-0.2023903519583174,-0.712071666573206,1.1788877713609345,-1.3237245133469744,-0.6038801538325824,1.0,0,0,0,0.22957448252287144,-0.001155489354509126,0.4603044544002518,Highly Persuadable
24,-0.1662006029969311,-1.057564294534478,-0.712071666573206,-1.306818803057679,-1.3237245133469744,-1.340781226859492,1.0,0,0,0,0.07313079330606698,-0.0681849158568751,0.2144465024690091,Persuadable
2060,-1.1120856573047966,-0.5444599289887817,-1.3268805653585676,2.810132710823149,-1.0765806829466291,0.1134485135362416,0.0,0,0,0,0.10297853875735602,-0.3109847433915104,0.5169418209062224,Highly Persuadable
682,0.6936949009193102,2.063820595868508,2.3619728273536027,0.0137128146022093,0.8835255581595566,1.1175129237960146,0.0,20,1,1,-0.027870200725087602,-0.19425950325316513,0.13851910180298993,Not Persuadable
1631,-1.2840647580880449,-0.3428832139529724,-0.712071666573206,1.2824588786283768,-0.3053214880765865,-1.1783302598973844,1.0,0,0,0,0.180448196289447,-0.06193334820334656,0.4228297407822405,Highly Persuadable
1091,-0.5961483549550518,-0.1107645723965859,-0.0972627677878441,-0.5688746637771531,0.615076225138492,0.196631237583104,0.0,0,0,0,0.0337251641934963,-0.13533761802562316,0.20278794641261572,Persuadable
502,0.9516635520941824,-1.5828854306884053,-1.3268805653585676,-1.306818803057679,-1.3237245133469744,-0.7731814627750199,0.0,0,0,0,0.09799750325291492,-0.06660833904452033,0.2626033455503502,Persuadable
4444,-1.0260961069131724,-1.6989447514665983,-1.3268805653585676,-1.306818803057679,0.0099999507100607,-1.098083396699235,1.0,0,0,0,-0.054555946143044015,-0.4287965162733872,0.31968462398729913,Not Persuadable
229,-0.8541170061299242,-0.1046561870924705,-1.3268805653585676,-1.306818803057679,0.7642147434835279,-0.1742658496376112,1.0,0,0,0,-0.004703313387900638,-0.1341182197405773,0.12471159296477599,Not Persuadable
4138,0.1777575985695653,-0.0252471781389698,-0.712071666573206,0.4279972436719784,-0.3138436891248743,0.6135234781003196,0.0,0,1,0,-0.05076294938471441,-0.2009952713679041,0.09946937259847519,Not Persuadable
4639,-0.5101588045634277,-1.2896829360908646,-1.3268805653585676,1.1400486061356436,-0.867786757263579,-1.0168579132181814,0.0,0,0,0,0.16883279660185,-0.110254709688653,0.44792030289235296,Highly Persuadable
3788,0.0917680481779412,1.5751497715392735,-0.712071666573206,-1.306818803057679,-1.3237245133469744,1.247669421422282,0.0,25,1,1,0.02530197017241411,-0.20794431657721427,0.2585482569220424,Persuadable
2221,0.0917680481779412,0.6283500494013814,-0.712071666573206,0.1302303102780819,-1.080841783470773,-0.0088790218267911,0.0,20,0,1,0.07132586119132368,-0.067233283815745,0.20988500619839226,Persuadable
3711,0.5217158001360619,-0.9903720561892084,-0.712071666573206,-1.306818803057679,1.241458002187643,0.4129063201049461,1.0,0,0,0,0.07961349922410567,-0.11590282711999354,0.2751298255682049,Persuadable
1413,-1.6280229596545417,-1.7417034485954066,-0.712071666573206,1.8003144149655876,-1.3237245133469744,-2.203924316381052,1.0,10,1,1,0.12321151219370699,-0.06443096236439873,0.31085398675181264,Highly Persuadable
2684,-0.682137905346676,-1.8699795399818304,-1.3268805653585676,-0.607713829002444,0.7088204366696574,-1.3319736443133536,0.0,25,1,1,0.04052825887112075,-0.16793397492042317,0.24899049266266465,Persuadable
85,-1.1980752076964207,0.0419450602062998,0.5175461309975176,0.1561230870949425,-0.7527370431116942,-0.5999656727009655,0.0,15,1,1,0.041980973319546054,-0.14676951467088128,0.23073146130997335,Persuadable
4455,0.607705350527686,1.483523991977542,0.5175461309975176,0.4150508552635481,1.2542413037600744,1.6146520275113805,0.0,0,0,0,0.22573417955268904,0.06987358324294207,0.3815947758624358,Highly Persuadable
4587,0.5217158001360619,1.226971809204694,-1.3268805653585676,-0.89253437398791,0.3125380879242764,0.7808675464769486,0.0,25,0,1,-0.12026530842568131,-0.28862721412029435,0.04809659726893167,Not Persuadable
4309,0.3497366993528136,-0.013030407530739,1.1323550297828793,-0.3099468956085476,2.289688731127038,0.1339995394772312,0.0,5,1,1,0.06820139410551555,-0.26216055572458297,0.39856334393561405,Persuadable
2379,0.0917680481779412,-1.2041655418332484,-0.712071666573206,0.2079086407286636,0.0440887549032118,-0.1419713803017707,1.0,0,0,0,-0.08812879597003331,-0.261511651155667,0.08525405921560042,Not Persuadable
2697,0.5217158001360619,-0.3123412874323952,2.3619728273536027,0.6610322350237232,1.9061896839540884,0.3395097988871264,1.0,0,0,0,0.18206440161646617,-0.058192876104088825,0.42232167933702114,Highly Persuadable
1210,0.3497366993528136,-0.4100754522982421,-0.0972627677878441,0.8422816727417473,0.2400993790138303,-0.06368175766943,1.0,0,0,0,0.14309409248378377,-0.002555326008568115,0.2887435109761357,Highly Persuadable
2766,-0.682137905346676,-0.3917502963858958,-1.3268805653585676,0.6351394582068627,-1.3237245133469744,-0.5432056962925185,0.0,0,0,0,0.12585995667979785,-0.014352795570817534,0.2660727089304131,Highly Persuadable
334,-1.0260961069131724,1.0192867088647692,-1.3268805653585676,0.233801417545524,-1.1490193918570752,-0.3367168165997191,1.0,0,1,0,0.04164435865987156,-0.11754882168161512,0.20083753900135828,Persuadable
2093,0.1777575985695653,0.8360351497413061,-1.3268805653585676,-0.9961054812553524,-0.7484759425875502,0.2387119097479873,0.0,20,1,1,0.08011196685758425,-0.08931576530301828,0.24953969901818673,Persuadable
200,-0.1662006029969311,-0.3001245168241643,-0.0972627677878441,1.1400486061356436,0.4488933046968806,-0.792753868433105,1.0,0,0,0,0.06871394114061903,-0.12757490217526907,0.2650027844565071,Persuadable
2883,0.7796844513109343,0.4267733343655721,-0.712071666573206,-0.4523571681012805,0.1165274638136578,0.8992806007083644,0.0,0,1,0,-0.03920227834677864,-0.2649478024570349,0.18654324576347753,Not Persuadable
1433,-0.8541170061299242,-0.6238689379422823,-0.0972627677878441,0.1302303102780819,1.599390446215729,-1.2683633259245768,0.0,0,0,0,0.152601829823384,-0.07923895883343696,0.3844426184802049,Highly Persuadable
808,-1.2840647580880449,-0.788795341153399,-1.3268805653585676,-1.073783811705934,-0.505593212711349,-0.2995292458493569,0.0,0,1,0,-0.09236034836372553,-0.24329323160252397,0.058572534875072815,Not Persuadable
4195,1.295621753660679,-1.08199783575094,1.1323550297828793,1.0105847220513406,1.411902023153398,-0.2868071821716012,1.0,15,1,1,0.1641707796623338,0.0037396458430426216,0.324601913481625,Highly Persuadable
3436,0.5217158001360619,1.0253950941688843,2.3619728273536027,1.90388552223303,0.2102716753448232,0.0694106008055495,1.0,0,1,0,0.14355832824771908,-0.04714312673603058,0.33425978323146865,Highly Persuadable
3574,-0.080211052605307,-0.9842636708850928,1.1323550297828793,-0.3487860608338384,2.570921365720534,0.1907595158856783,1.0,0,1,0,0.0659167286516394,-0.16096052351846268,0.2927939808217414,Persuadable
1030,1.1236426528774308,-1.4729344952143275,-0.712071666573206,1.114155829318783,0.2230549769172548,0.2318615677676574,0.0,0,1,0,-0.05665646081692656,-0.24285514114656062,0.12954221951270747,Not Persuadable
3493,-0.2521901533885552,0.2801720870668017,0.5175461309975176,0.1431766986865122,-1.3237245133469744,1.132192228039579,1.0,10,0,1,-0.09211022807039083,-0.34388043549289804,0.15965997935211626,Not Persuadable
1520,-1.8859916108294137,-0.7521450293287064,-0.712071666573206,-0.1934293999326751,0.8110868492491106,-1.0100075712378516,1.0,0,0,0,0.07168647792627239,-0.05969141419095475,0.2030643700434995,Persuadable
4849,-0.7681274557383001,-1.3324416332196725,-1.3268805653585676,-0.6336066058193045,-1.3237245133469744,-1.3026150358262258,1.0,20,1,1,0.16347196062617406,-0.04150704271479472,0.36845096396714294,Highly Persuadable
1955,0.2637471489611895,-0.0741142605718933,-0.712071666573206,0.3114797479961058,-0.3095825886007304,0.6242883012122664,1.0,0,1,0,-0.07280632296305921,-0.2519326749391019,0.10632002901298339,Not Persuadable
2405,-0.8541170061299242,2.1310128342137777,2.3619728273536027,-0.0380727390315116,1.122147187511614,1.4189279709305278,0.0,15,1,1,-0.020413872362201785,-0.23529351273076227,0.19446576800635867,Not Persuadable
4310,-1.8859916108294137,-1.8699795399818304,-1.3268805653585676,-0.9054807623963405,0.3295824900208519,-1.936760979148188,0.0,0,0,0,-0.03355177102061176,-0.19587028712845606,0.1287667450872324,Not Persuadable
4131,1.0376531024858069,0.5855913522725734,0.5175461309975176,-0.0510191274399419,-1.3237245133469744,0.524469032356032,0.0,0,0,0,0.05111323375481348,-0.08808002233834336,0.19030648984797033,Persuadable
2122,0.0917680481779412,0.1824379222009548,0.5175461309975176,1.7873680265571574,-0.1945328744488456,-1.0697034084950114,0.0,0,0,0,0.133572956282784,-0.11383510339488168,0.38098101596044964,Highly Persuadable
80,-0.3381797037801794,-0.8132288823698607,-0.0972627677878441,-0.1545902347073842,2.370649641085772,-1.1039551183966605,1.0,15,0,1,0.06239120690922804,-0.18906071808384578,0.31384313190230184,Persuadable
4293,-0.8541170061299242,-1.8699795399818304,-0.712071666573206,-0.5429818869602926,0.977269769690722,-0.8622359085193078,0.0,0,0,0,0.052119624423558726,-0.10346264922859519,0.2077018980757126,Persuadable
3292,0.2637471489611895,1.5507162303228117,-0.0972627677878441,-0.6336066058193045,-0.1945328744488456,1.0382446808807697,0.0,30,0,1,0.049874505014326435,-0.15379032756692856,0.2535393375955814,Persuadable
3045,0.1777575985695653,-0.4039670669941267,-0.712071666573206,1.43781553952954,-0.5396820169045,-0.232004446328963,1.0,10,1,1,0.22839436508092478,0.02498939488339899,0.43179933527845016,Highly Persuadable
4733,2.3274963583601687,0.0236199042939535,-1.3268805653585676,-0.1157510694820934,-0.5865541226700828,-0.2819140807570802,0.0,10,0,1,-0.06592344046066032,-0.23244401221861705,0.10059713129729642,Not Persuadable
3167,-0.9401065565215484,-0.5139180024682045,-0.712071666573206,0.2726405827708149,-0.2967992870282988,-0.6068160146812953,0.0,0,0,0,0.0881386796742469,-0.07006747855163263,0.2463448379001265,Persuadable
4542,0.2637471489611895,-0.4589425347311656,2.3619728273536027,1.6061185888391336,-0.2030550754971333,-0.9806489627507236,1.0,15,1,1,0.21060550013326518,0.054095607276487295,0.3671153929900431,Highly Persuadable
2074,-0.2521901533885552,-0.098547801788355,-0.0972627677878441,-0.0639655158483722,-1.0382307782293343,-0.6997849415572002,1.0,30,1,1,0.15369606125551966,0.04536400522757934,0.2620281172834599,Highly Persuadable
734,-0.1662006029969311,-0.0618974899636624,-1.3268805653585676,1.1012094409103528,0.4829821088900317,-0.296593385000644,0.0,30,0,1,-0.004327596029268458,-0.2870665286252962,0.2784113365667593,Not Persuadable
3952,2.499475459143417,2.1004709076932007,2.3619728273536027,3.017274925358034,0.8196090502973984,-0.0959762270052705,0.0,25,0,1,-0.08254453937638809,-0.2627707933501166,0.0976817145973404,Not Persuadable
3434,0.0917680481779412,-0.1290897283089322,-0.712071666573206,0.2596941943623846,0.7216037382420891,-0.5539705194044653,0.0,15,1,1,-0.01021926258459395,-0.183686687286277,0.16324816211708906,Not Persuadable
2219,-0.682137905346676,-0.4345089935147039,-1.3268805653585676,-0.1028046810736631,-1.2257192012916651,-0.736972512307562,0.0,0,0,0,0.06459886211618245,-0.2170963474693255,0.3462940717016903,Persuadable
1742,1.5535904048355516,2.106579292997316,0.5175461309975176,0.1561230870949425,1.7954010703263474,0.9452757540048646,0.0,15,1,1,0.04276668069414251,-0.2826649939331663,0.3681983553214513,Persuadable
297,0.3497366993528136,-0.5200263877723199,-0.712071666573206,-1.0608374232975035,-1.3237245133469744,-1.0393661797249794,0.0,10,1,1,0.07877184627176533,-0.1222414316705874,0.27978512421411794,Persuadable
3560,-0.8541170061299242,-0.8926378913233614,-0.0972627677878441,-0.4782499449181411,0.794042447152535,0.2103319215437638,0.0,15,0,1,0.02078998090967719,-0.13331819537044584,0.17489815718980017,Persuadable
712,0.6936949009193102,-1.8699795399818304,-0.0972627677878441,-1.0996765885227946,2.3067331332236134,-0.8260269580518499,0.0,15,1,1,0.16264528658663638,-0.0018425485885685544,0.3271331217618413,Highly Persuadable
897,-0.682137905346676,0.1702211515927239,0.5175461309975176,1.114155829318783,-0.8720478577877229,-0.400327134988496,0.0,30,1,1,0.09759287028479768,-0.20029956366650226,0.39548530423609757,Persuadable
3950,0.0057784977863171,1.0437202500812308,0.5175461309975176,-0.4523571681012805,0.3934989978830101,0.2739422399325407,1.0,0,0,0,0.07879505653501917,-0.062420427907612,0.22001054097765027,Persuadable
374,0.8656740017025585,-0.1596316548295094,1.1323550297828793,0.3632653016298269,1.0752750817460313,0.5127255889611805,0.0,0,1,0,-0.03508531412171874,-0.23742668049931154,0.16725605225587398,Not Persuadable
1558,0.7796844513109343,0.1580043809844931,-0.0972627677878441,0.1043375334612213,0.7088204366696574,0.2436050111625083,1.0,0,0,0,0.08524529430640511,-0.16087353320616848,0.3313641218189786,Persuadable
4149,-0.080211052605307,0.0175115189898381,0.5175461309975176,-1.021998258072213,-1.3237245133469744,0.2357760488992744,0.0,10,0,1,0.1221321810676854,-0.017717024241925353,0.26198138637729607,Highly Persuadable
